date,new_cases,new_deaths,new_cases_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,tests_units_not performed,tests_units_tests performed
2020-09-15,-0.42740799708830024,-0.015168224012605777,-0.42740827809246434,0.0025602317047503775,-0.3139847747491051,-0.3139751200852523,-0.4494965411043184,-0.44949244416640544,-0.3508273370586218,-0.35082274007839415,-0.8764507553062568,-0.13075587226683374,-0.8764506172531527,-0.13054273537878983,-0.5821165479622332,0.47671702939527066,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-16,-0.41969525877803493,-0.2798965445608037,-0.4196959980707796,0.0025602317047503775,-0.3236455972450899,-0.3236621069815023,-0.46391853116468196,-0.4639219216545975,-0.3799432511544996,-0.3799475466087855,-0.8723222195537406,0.13813959221116434,-0.8723221823697447,0.13809064776389576,-0.5821165479622332,0.47671702939527066,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-17,-0.3710510044082645,-0.3630678943115785,-0.37105054981684726,0.0025602317047503775,-0.3292810770344144,-0.32929051438762375,-0.4712704159734286,-0.4712731093583929,-0.4054026212120947,-0.4054022277997263,-0.8681277220623087,0.16657351026473932,-0.8681274514517124,0.16666866724716026,-0.5821165479622332,0.47671702939527066,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-18,-0.3373475842158304,-0.26062513425269734,-0.3373479322205905,0.02243250636543167,-0.33560661557345206,-0.33560811453735195,-0.47772572946403535,-0.477728850764162,-0.43097114183799673,-0.4309750070832732,-0.863673791236893,0.2784066165493375,-0.8636735633074226,0.27838274340901203,-0.5821165479622332,0.47671702939527066,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-19,-0.36787313467360405,-0.5253534548008952,-0.36787205784138305,0.02243250636543167,-0.35136295702523684,-0.35134468218303877,-0.4867426752921845,-0.4867430101642915,-0.4478621922834966,-0.44786303432594243,-0.8602737166820592,-0.1758758710049389,-0.8602731794224313,-0.1757479661977716,-0.5994667888410081,0.5190824041670622,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-20,-0.39672320697061986,-0.9675816071342833,-0.3967228077013437,0.02243250636543167,-0.3505578884839048,-0.35054062398216423,-0.4851544632429083,-0.48515679100778814,-0.46644507653775413,-0.46644077273974477,-0.8580123203133618,-0.6667222732721971,-0.8580118819505267,-0.6667703009556788,-0.5994667888410081,0.5190824041670622,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-21,-0.4629530585648732,-0.8184817484347235,-0.46295253099575223,-0.017312042955930914,-0.3487177318180029,-0.3487027766658797,-0.463739216901054,-0.4637428323949923,-0.4617788897426322,-0.46178044031613563,-0.8552937140146479,-0.4696342356143153,-0.8552937445309399,-0.4698417666982748,-0.5821165479622332,0.47671702939527066,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-22,-0.41983372804751906,-0.18962520153862125,-0.41983429358820373,-0.017312042955930914,-0.3480276730682897,-0.34801358392227294,-0.4621766211751532,-0.46217366935845133,-0.46573559784375895,-0.4657321841841083,-0.8515633238685709,-0.033487774395670744,-0.8515630858552762,-0.033377469135690625,-0.5821165479622332,0.47671702939527066,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-23,-0.40012262753645494,-0.16832522172439843,-0.4001225725046865,-0.017312042955930914,-0.34814268285990857,-0.34812844937954074,-0.46107511927000994,-0.4610735496208763,-0.45995061772349083,-0.45995446211507246,-0.8471979044422951,0.24025228782292987,-0.8471983960121167,0.24045191754940656,-0.5821165479622332,0.47671702939527066,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-24,-0.34638270404966903,-0.3224965041892493,-0.34638323935896603,-0.0371843176166122,-0.35170798640009343,-0.3516892785548421,-0.46304757616991754,-0.4630435314765339,-0.45970502894480025,-0.45970918146119827,-0.8428414751904472,0.23637692178236414,-0.8428409384636435,0.23629511471547718,-0.5821165479622332,0.47671702939527066,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-25,-0.35845722434868404,-0.3082965176464341,-0.3584564380300912,-0.0371843176166122,-0.3536631528576142,-0.3536802798141504,-0.4664289308554735,-0.4664291712890706,-0.45659423774805225,-0.4565932087101302,-0.8387479732388832,0.12303768250173455,-0.8387474596712191,0.12302223749090183,-0.5821165479622332,0.47671702939527066,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-26,-0.3833055347576089,-0.4472535288154115,-0.38330583758591424,-0.0371843176166122,-0.35561831931513493,-0.3556329925877027,-0.4759325868277557,-0.47592943010812855,-0.44909013617694976,-0.44908943759531317,-0.8353461643733159,-0.17512826716545804,-0.8353458704037805,-0.1752283658435305,-0.5647663070834583,0.44282472957783753,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-27,-0.450940849437126,-0.9239673627527795,-0.4509415653074679,-0.0371843176166122,-0.32445066578642195,-0.32446616518237664,-0.4742162931616023,-0.4742152900519072,-0.443059567277991,-0.4430573504037413,-0.8331823057850909,-0.7087675756349843,-0.8331822089101402,-0.7088579296492137,-0.5647663070834583,0.44282472957783753,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-28,-0.42351701061579655,-0.8915102506549161,-0.42351756420226594,-0.017312042955930914,-0.34193215411248973,-0.34192571468708033,-0.44729353729403193,-0.44729220469125547,-0.4299342114390808,-0.42993029318714254,-0.83076241369123,-0.5984000225973016,-0.8307630063375854,-0.598183054195844,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-29,-0.3937876584575566,-0.3224965041892493,-0.3937886378066621,-0.017312042955930914,-0.32721090078527476,-0.32722293615680365,-0.43486962045695143,-0.4348668212986456,-0.42021981085976257,-0.42021899618745806,-0.8271957222025167,-0.10405283658900881,-0.8271962796748104,-0.10404311731249001,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-09-30,-0.4173343577333307,-0.3103250871525506,-0.4173334496481176,-0.017312042955930914,-0.32410563641156537,-0.3241215688105734,-0.4307197760701328,-0.4307221841477819,-0.4119516553105114,-0.41195212970503264,-0.8228453395037476,0.23377045328146007,-0.8228448490385758,0.2336971129442714,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-01,-0.3646260303042015,-0.32046793468313284,-0.3646267230324971,-0.017312042955930914,-0.33158127286679173,-0.33158782353297944,-0.43561249383483874,-0.43560876251701014,-0.3994812028814429,-0.39947915423209834,-0.8184089364408794,0.2708509794158785,-0.8184090416310015,0.27058873809539463,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-02,-0.31478401675339346,-0.3833535893727431,-0.31478501855284624,0.02243250636543167,-0.33710174286449734,-0.3371013654818332,-0.43738002014774296,-0.43738259899309995,-0.39268658000433554,-0.3926839716729179,-0.8140903759906188,0.22005293732071404,-0.8140901563208552,0.22018750373400103,-0.5300658253259086,0.3665670549886126,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-03,-0.3436202421234609,-0.5496962888742928,-0.3436196339357741,0.04230478102611296,-0.3362966743231653,-0.3362973072809587,-0.440889456450176,-0.4408876316453736,-0.37846971848235583,-0.3784667782168785,-0.8105548477847492,-0.11748629430594372,-0.8105547696017207,-0.1175527265227606,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-04,-0.45542725376841137,-0.8560102842978781,-0.45542694992259,0.04230478102611296,-0.3184701566222409,-0.31845487291869584,-0.4255196624249218,-0.42552006755924926,-0.36859159205057723,-0.368591960781278,-0.8082323305402898,-0.6403750907789267,-0.8082319976249825,-0.6402706828893789,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-05,-0.4261617736629432,-0.7535675242389969,-0.4261613135103569,0.06217705568679425,-0.2939730710074222,-0.2939885305206574,-0.397725951562587,-0.39772712008051514,-0.344387453528512,-0.34439093626569395,-0.8053072905746381,-0.38064752808195285,-0.8053077398068372,-0.3804705057687932,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-06,-0.37639591821035145,-0.524339170047837,-0.37639567156528925,0.10192160500815682,-0.2667157503937507,-0.2667271286624361,-0.37100812628202,-0.37100870815941234,-0.30959570988067303,-0.3095974212902109,-0.8008607966474403,0.27520081636918364,-0.8008610839572334,0.27526514128356516,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-07,-0.34460337393679813,-0.31235365665866704,-0.34460383703477576,0.12179387966883812,-0.25878007477204884,-0.25876312362520293,-0.35709846268916495,-0.35709944233007346,-0.28721984337774914,-0.28722237497569003,-0.7957406696382916,0.5655816972444544,-0.7957406193193597,0.5657217393043801,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-08,-0.2840022981470742,-0.2393251544384745,-0.28400274129952874,0.1416661543295194,-0.260390211854713,-0.2603712400269519,-0.3450075580559649,-0.34500665327673036,-0.2655261679267437,-0.26552866381081974,-0.7905451851984673,0.5980657864117097,-0.7905454209697278,0.5979369612673324,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-09,-0.30346415397306686,-0.2494680019690568,-0.30346322552639204,0.1416661543295194,-0.24900424248444517,-0.248999559757441,-0.34008922396788355,-0.3400859626675774,-0.24192235753036667,-0.24191812975826607,-0.7854675940609172,0.547245893682406,-0.785467144717524,0.5470161265516976,-0.5474160662046835,0.400459354806046,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-10,-0.30147019649249557,-0.5679534144293409,-0.3014694651501944,0.16153842899020068,-0.24819917394311308,-0.2481955015565666,-0.3458272804039785,-0.3458253470349257,-0.22724160609308247,-0.22723762840046435,-0.7814611733357587,0.08549985380997188,-0.7814616588437823,0.08561101198553744,-0.5300658253259086,0.3665670549886126,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-11,-0.3600980851920708,-0.7667532260287538,-0.36009754483685735,0.16153842899020068,-0.2379633024890339,-0.23797247585973366,-0.33424870223828695,-0.3342527696404359,-0.20320119342347764,-0.20320012432079643,-0.7787525746254937,-0.47394817509724874,-0.7787531644837771,-0.4739985695322042,-0.5127155844471337,0.33267475517117945,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-12,-0.3934553322107947,-0.8347103044836552,-0.3934544236395538,0.16153842899020068,-0.21174106999993222,-0.21174486311692234,-0.3003326900892259,-0.30033667509519935,-0.20115462026772243,-0.20115611887184512,-0.775816042588302,-0.3756936771706538,-0.7758156474587068,-0.37579410258062274,-0.478015102689584,0.26489015553631295,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-13,-0.3377768389512311,-0.4472535288154115,-0.33777664832460524,0.18141070365088155,-0.16987750585066463,-0.16989554818569216,-0.2811716802044089,-0.28117412431744065,-0.1997083752376554,-0.1997116883545861,-0.7719570925858371,0.021930116060377536,-0.7719572182435858,0.02170016841387348,-0.4606648618108091,0.23947093067323796,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-14,-0.28018746977278675,-0.22715373740177575,-0.2801880899439136,0.20128297831156283,-0.18367868084492867,-0.1836794030578265,-0.270899534530864,-0.27089781204009344,-0.18483661030583404,-0.18484041315488225,-0.7674939760687084,0.2823662636072978,-0.7674936870397142,0.2825395462429414,-0.4259643800532593,0.18015940599272987,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-15,-0.24491242337170788,-0.3904535826441507,-0.24491351329960276,0.22115525297224412,-0.16217184981220054,-0.16216127406299463,-0.2586036993106606,-0.2586003495472016,-0.1726936095816863,-0.1726944785537802,-0.7627630841467614,0.39779535996739473,-0.7627625609324508,0.39789082488448146,-0.3912638982957095,0.12084788131222175,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-16,-0.19895447282992934,-0.2910536768444442,-0.1989556079342791,0.22115525297224412,-0.1552712623150685,-0.15526934662692746,-0.25214838582005383,-0.2521446081414324,-0.15042689364706938,-0.1504284458632035,-0.757940896514706,0.4371499128118833,-0.7579410311416092,0.4373804518068108,-0.3739136574169346,0.09542865644914678,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-17,-0.30518117291466995,-0.40972499295225706,-0.30518039486774146,0.22115525297224412,-0.1578014777306836,-0.15779638668681872,-0.2603456093001894,-0.2603486018433478,-0.12949727217421253,-0.12949783006594165,-0.7538829062952357,0.10772975252756266,-0.7538825084401684,0.1079538272179079,-0.3739136574169346,0.09542865644914678,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-18,-0.3235906622925833,-0.7657389412756956,-0.32358983316218154,0.2608998022936067,-0.13376443128234036,-0.13375121763209544,-0.24259349720102075,-0.2425931809624872,-0.11238792059209878,-0.11239177557538435,-0.7510911656697924,-0.43810845283002714,-0.751090842691271,-0.4381461450895634,-0.35656341653815987,0.07000943158607179,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-19,-0.21481612764933497,-0.7444389614614728,-0.21481579885753463,0.280772076954288,-0.0935110042157369,-0.0935100191026142,-0.20624393433129445,-0.20624658932260842,-0.09705226574497289,-0.09704810800525612,-0.7479185682348866,-0.27393371322428,-0.7479182760888973,-0.273952433149353,-0.35656341653815987,0.07000943158607179,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-20,-0.2573538872348558,-0.2839536835730366,-0.25735319509190185,0.2608998022936067,-0.07752464318071436,-0.07754372054239196,-0.18121678639350544,-0.1812167332777835,-0.07587705549342541,-0.07588129602278212,-0.7432910542671342,0.3532325523998421,-0.743290812872137,0.3532051944197408,-0.33921317565938497,0.053063281677355224,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-21,-0.2645127484671847,-0.05675389888799319,-0.2645122930438902,0.2608998022936067,-0.05187745964970701,-0.0518904350859196,-0.16313166209045626,-0.16312871805765602,-0.05824923871185367,-0.05824834234982843,-0.7379295647901192,0.6696250524583865,-0.7379292717447211,0.6696418101526145,-0.33921317565938497,0.053063281677355224,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-22,-0.13355543685258076,-0.3803107351135684,-0.13355565774441525,0.280772076954288,-0.02761039361812606,-0.027615535116660737,-0.14432928073289525,-0.14433287385908902,-0.034236113684325595,-0.034238091676146526,-0.7323767218219587,0.7521111963343027,-0.732377280190567,0.7522582664769606,-0.32186293478061007,0.02764405681428024,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-23,-0.11942464790172658,-0.27178226653633786,-0.11942416078896115,0.280772076954288,-0.020364776746137434,-0.020379011308790194,-0.13853999165004946,-0.1385423211318535,-0.019036897047583396,-0.01903977560461045,-0.727066501321947,0.6475246967860503,-0.7270663651259549,0.647298994920244,-0.28716245302306026,-0.014721317957511153,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-24,-0.14217514887796706,-0.2565679952404644,-0.14217607833051843,0.280772076954288,-0.020249766954518567,-0.020264145851522402,-0.13159796801530962,-0.13160048030715582,0.0009649445946644155,0.0009642243891267783,-0.7227931307093965,0.2005730969855143,-0.7227932843488217,0.2004426902728364,-0.26981221214428536,-0.04014054282058614,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-25,-0.2626503367926233,-0.7789246430654526,-0.26264991340924543,0.280772076954288,-0.003918376544639445,-0.003914962433740824,-0.115177904731663,-0.11517543678336274,0.007977868608385681,0.007977434196195343,-0.7199176616169195,-0.40201588751062206,-0.7199172418285846,-0.4017741202926812,-0.23511173038673555,-0.0740328426380194,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.5038802978324136,-0.22418236317507875,0.2241823631750785
2020-10-26,-0.23780202638369846,-0.7089389951044348,-0.23780281877871284,0.280772076954288,0.025754149693028257,0.025758614027103936,-0.0804421702345884,-0.08044064847993088,0.016846352283325025,0.016843875610313204,-0.7164594967042438,-0.15083504428128333,-0.7164589995861035,-0.15080714919419536,-0.21776148950796068,-0.09945206750109424,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-27,-0.15015097880025222,-0.20889661184672761,-0.15015111983530904,0.3006443516149693,0.06278730259430346,0.06278357975308703,-0.05661898949544431,-0.056621776952436476,0.028252586671400858,0.02825396824979276,-0.711604610616587,0.4512451325913232,-0.7116049244691737,0.451409661371322,-0.20041124862918577,-0.11639821740981095,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-28,-0.08609509473689955,-0.20585375758755292,-0.08609494108974952,0.3205166262756506,0.08889452529178628,0.08889632703863055,-0.025443923947553605,-0.025443189661165468,0.05608598158967203,0.056088780230179124,-0.7061564200856653,0.7069990013941044,-0.7061565958055227,0.7070530356579784,-0.18306100775041087,-0.1333443673185275,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-29,-0.052744771181649906,-0.22816802215483398,-0.0527449770629243,0.34038890093633184,0.10752611153404275,0.10754281960176794,-0.008101673022391726,-0.008105643719383887,0.08375565065548278,0.08376007177464964,-0.7007738726728981,0.6787024301836908,-0.7007733577940481,0.6784750161747141,-0.14836052599286131,-0.16723666713596078,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-30,0.006492382303655472,-0.1602109436999326,0.006491602900404751,0.34038890093633184,0.11074638569937102,0.11075905240526582,0.016156985214134566,0.01615668692713303,0.11942059884977732,0.11941661127302308,-0.6953346904198566,0.7031158315556317,-0.6953346721899787,0.702896232824049,-0.11366004423531152,-0.20112896695339402,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-10-31,-0.08009245190476307,-0.2940965311036189,-0.08009291563354298,0.36026117559701315,0.1163818654886955,0.11638745981138729,0.016771776975144738,0.016770707245779524,0.13691197742096536,0.1369132979160468,-0.690914906326229,0.26368709293734577,-0.6909145347542247,0.26383393349025924,-0.09630980335653662,-0.2180751168621106,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-11-01,-0.14595535993488346,-0.7342961139308904,-0.1459561558067776,0.38013345025769446,0.1426040979777972,0.14261507255419859,0.04113290050517272,0.04113537461207086,0.16226219691025354,0.16225896548304353,-0.6876568569756273,-0.2370982263441382,-0.6876563859980634,-0.23706080799823,-0.07895956247776173,-0.23502126677082716,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
2020-11-02,-0.11841382223449252,-0.6683676049821056,-0.11841460351176514,0.419877999579057,0.19585363149733265,0.19583606775493964,0.08936843742109565,0.08937008186574392,0.19759969339962724,0.19759754857824705,-0.6839739521850162,-0.05395713630546524,-0.6839739426203081,-0.0541614833053375,-0.04425908072021193,-0.26044049163390215,-0.9364852269529133,-0.983958736778621,-0.9408993955108745,-0.5007389537914845,-0.7586378519492268,-0.9364837586609657,-0.9839606478736819,-0.9408998781222117,-0.4970973478131488,0.26433864381239164,-0.22418236317507875,0.2241823631750785
